tool,script,language,grammar,string,length,algorithm,result,Runs,TParseMin,TParseMax,TParseMean,TParseBestFiveMean,,Results...
art.jar,gllbaseLine.art,Pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/treeview.tok,25122,GLLBaseLine,accept,30,114.566,198.352,135.601,118.226,***,114.566,117.225,119.012,119.628,120.697,122.456,123.099,124.424,126.504,126.754,127.132,127.756,128.119,128.174,128.221,129.255,129.863,130.096,131.273,134.326,134.504,135.889,139.3,148.015,149.536,150.631,158.161,165.253,179.821,198.352,
gtb_mgw32_gcc_O3.exe,rnglr_lr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/rdp_full.tok,79797,RNLGR (GTB with standard memory allocator),accept,30,97.954,107.075,99.545,98.352,***,97.954,98.32,98.427,98.465,98.596,98.628,98.677,98.708,98.786,98.812,98.816,98.851,98.865,98.957,99.062,99.076,99.083,99.307,99.69,99.746,99.782,99.856,99.915,99.947,100.023,100.029,100.104,100.43,102.376,107.075,
script,earleyIndexedPool_g++.bat,C,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,79797,ARTEarleyIndexedPool (C),accept,30,181.216,211.333,184.336,181.375,***,181.216,181.218,181.435,181.481,181.527,181.623,181.757,181.798,181.798,181.851,181.893,181.9,181.951,182.1,182.438,182.459,182.643,182.773,182.878,183.036,183.16,183.577,183.686,184.286,185.735,186.431,187.507,189.262,195.336,211.333,
gtb_mgw32_gcc_O3_pool.exe,rnglr_slr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/bool.tok,14093,RNLGR (GTB with Pool),accept,30,13.296,15.176,14.077,13.412,***,13.296,13.344,13.428,13.465,13.527,13.53,13.541,13.566,13.661,13.754,13.843,13.864,13.902,13.968,14.01,14.018,14.021,14.191,14.198,14.338,14.421,14.434,14.435,14.518,14.547,14.728,14.773,14.838,14.961,15.176,
gtb_mgw32_gcc_O3_pool.exe,brnglr_lr1.gtb,Pascal,iso_pascal_7185/tok/pascal.gtb,rhul/tok/view_ite.tok,24515,BRNLGR (GTB with Pool),accept,30,18.349,19.701,18.711,18.476,***,18.349,18.466,18.473,18.537,18.553,18.554,18.561,18.564,18.609,18.62,18.633,18.637,18.638,18.643,18.679,18.684,18.722,18.723,18.726,18.751,18.755,18.755,18.762,18.769,18.804,18.87,18.881,18.892,19.01,19.701,
art.jar,gllbaseLine.art,C,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,84784,GLLBaseLine,accept,30,6297.145,8681.426,6978.934,6452.200,***,6297.145,6430.303,6495.294,6516.796,6521.463,6571.827,6573.7,6580.304,6591.25,6638.78,6661.075,6674.198,6777.558,6810.731,6829.862,6833.881,6835.877,6959.597,7016.175,7114.3,7146.173,7150.736,7252.279,7292.177,7380.135,7403.773,7535.545,7563.885,8231.787,8681.426,
art.jar,gllHashPool.art,Pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/quad.tok,1459,GLLHashPool,accept,30,124.5,137.636,128.963,125.443,***,124.5,125.538,125.542,125.794,125.839,126.079,126.427,126.755,126.943,127.543,127.565,127.613,127.808,128.766,128.957,129.01,129.438,129.741,129.795,129.924,129.925,130.204,130.76,130.821,130.953,131.124,131.662,131.707,134.518,137.636,
art.jar,earleyIndexedPool.artv3,Pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/quad.tok,1459,ARTEarleyIndexedPool,accept,30,11.484,16.873,13.308,11.960,***,11.484,11.794,12.097,12.122,12.303,12.316,12.332,12.454,12.49,12.499,12.507,12.636,12.712,12.874,12.887,12.898,12.91,13.098,13.428,13.472,13.474,13.618,13.887,13.894,14.179,14.988,15.008,15.33,16.682,16.873,
gtb_mgw32_gcc_O3_pool.exe,brnglr_lr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/rdp_full.tok,79797,BRNLGR (GTB with Pool),accept,30,103.073,106.098,104.489,103.493,***,103.073,103.433,103.537,103.674,103.748,103.753,103.868,103.913,104.023,104.053,104.078,104.098,104.239,104.241,104.296,104.347,104.549,104.602,104.637,104.71,104.841,104.953,105.087,105.212,105.389,105.397,105.449,105.632,105.732,106.098,
art.jar,earleyIndexedPool.artv3,C,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,84784,ARTEarleyIndexedPool,accept,30,536.746,1055.58,731.085,560.950,***,536.746,551.487,568.38,569.437,578.701,611.899,611.953,618.929,656.109,657.054,660.752,681.146,709.727,727.652,753.008,756.178,764.135,780.834,786.114,786.328,789.767,811.738,820.157,822.609,829.567,831.058,857.754,865.999,881.74,1055.58,
art.jar,gllHashPool.art,C,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,84784,GLLHashPool,accept,30,1019.765,1264.372,1116.249,1032.396,***,1019.765,1033.697,1034.982,1035.508,1038.03,1040.928,1043.366,1047.741,1050.254,1063.33,1064.601,1078.609,1127.629,1131.335,1132.732,1134.646,1136.089,1147.624,1147.665,1151.708,1151.739,1161.36,1162.926,1163.634,1173.055,1176.959,1180.072,1182.452,1210.654,1264.372,
gtb_mgw32_gcc_O3.exe,rnglr_slr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/rdp_full.tok,79797,RNLGR (GTB with standard memory allocator),accept,30,96.052,108.416,102.657,99.257,***,96.052,98.009,100.592,100.683,100.951,101.122,101.164,101.297,101.301,101.363,101.389,101.472,101.566,101.672,101.699,101.743,101.924,102.629,102.74,102.747,102.862,103.093,103.1,105.98,106.01,106.091,106.8,107.074,108.17,108.416,
gtb_mgw32_gcc_O3.exe,rnglr_slr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/gtb_src.tok,110671,RNLGR (GTB with standard memory allocator),accept,30,137.052,164.359,145.687,139.712,***,137.052,138.792,140.124,140.663,141.928,142.103,142.584,143.111,143.819,144.03,144.125,144.226,144.421,145.123,145.41,145.431,145.672,145.917,146.756,146.988,147.185,147.22,147.417,147.771,147.869,148.412,148.627,150.957,152.515,164.359,
gtb_mgw32_gcc_O3.exe,brnglr_lr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/rdp_full.tok,79797,BRNLGR (GTB with standard memory allocator),accept,30,107.952,111.337,108.915,108.011,***,107.952,107.954,108.002,108.014,108.132,108.144,108.235,108.343,108.362,108.446,108.489,108.558,108.621,108.67,108.859,108.875,108.895,108.941,108.951,108.973,108.988,109.207,109.271,109.403,109.407,109.407,109.699,110.401,110.916,111.337,
gtb_mgw32_gcc_O3_pool.exe,brnglr_lr1.gtb,C,ansi_c/tok/ansi_c.gtb,rhul/tok/gtb_src.tok,110671,BRNLGR (GTB with Pool),accept,30,158.33,182.07,160.855,158.574,***,158.33,158.435,158.58,158.656,158.867,158.882,158.956,159.113,159.24,159.439,159.674,159.689,159.712,159.759,159.795,159.93,160.281,160.291,160.383,160.41,160.615,160.965,160.987,160.995,161.063,161.133,161.208,161.838,166.341,182.07,
gtb_mgw32_gcc_O3_pool.exe,brnglr_lr1.gtb,Pascal,iso_pascal_7185/tok/pascal.gtb,rhul/tok/quad.tok,1417,BRNLGR (GTB with Pool),accept,30,1.192,1.501, 1.269, 1.214,***,1.192,1.203,1.216,1.227,1.234,1.234,1.234,1.235,1.235,1.236,1.243,1.248,1.248,1.252,1.252,1.253,1.253,1.257,1.266,1.267,1.269,1.276,1.283,1.287,1.291,1.295,1.295,1.361,1.418,1.501,
