line,date,time,tool,script,iter,language,grammar,string,length,algorithm,result,TInit,TLex,TLChoose,TParse,TPChoose,TSelect,TTerm,TSem,tweN,tweE,lexes,GSS SN,GSS EN,GGS E,SPPF Eps,SPPF T,SPPF NT,SPPF Inter,SPPF PN,SPPF Edge,Pool,H0,H1,H2,H3,H4,H5,H6+
21,2024-07-28,19:45:51,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.406,1014,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,406,405,1
22,2024-07-28,19:45:52,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.426,1064,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,426,425,1
23,2024-07-28,19:45:53,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.446,1114,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.541,0.0,0.0,0.0,0.0,446,445,1
24,2024-07-28,19:45:54,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.466,1164,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.661,0.0,0.0,0.0,0.0,466,465,1
25,2024-07-28,19:45:55,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.486,1214,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,486,485,1
26,2024-07-28,19:45:56,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.506,1264,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,506,505,1
27,2024-07-28,19:45:58,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.526,1314,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.955,0.0,0.0,0.0,0.0,526,525,1
28,2024-07-28,19:45:59,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.546,1364,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,1.158,0.0,0.0,0.0,0.0,546,545,1
29,2024-07-28,19:46:01,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.566,1414,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,1.251,0.0,0.0,0.0,0.0,566,565,1
30,2024-07-28,19:46:02,art.jar,earleyIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.586,1464,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,1.506,0.0,0.0,0.0,0.0,586,585,1
31,2024-07-28,19:46:04,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.010,30,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,10,9,1
32,2024-07-28,19:46:05,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.020,60,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,20,19,1
33,2024-07-28,19:46:05,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.030,90,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,30,29,1
34,2024-07-28,19:46:06,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.040,120,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,40,39,1
35,2024-07-28,19:46:06,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.050,150,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,50,49,1
