_simplelambda&338.943&17.383&91.833&1.714&131.992&5.014&37.812&0.397&108.973&0.955\\
_yacc&52.993&1.815&15.371&0.225&44.203&3.686&11.724&0.169&12.469&0.215\\
lego_lex&41.668&1.36&9.11&0.151&37.069&3.988&8.283&0.177&7.016&0.202\\
c1&55.13&2.573&16.151&0.307&36.614&2.673&9.157&0.184&8.962&0.863\\
c2&335.63&63.215&116.481&1.626&97.395&5.345&35.831&0.324&63.811&10.867\\
c3&475.289&76.316&154.813&2.807&130.169&9.319&48.366&0.775&87.179&13.497\\
cobol1&28.343&1.087&5.168&0.13&23.444&2.567&3.365&0.151\\
java1&40.087&2.177&8.875&0.212&23.603&2.081&7.402&0.201&4.915&0.094\\
java2&568.512&101.751&138.84&11.069&87.808&5.359&37.915&0.344&157.547&4.391\\
java3&876.433&36.037&283.836&7.579&157.81&10.67&69.6&0.642&518.612&12.69\\
pascal1&37.984&1.893&9.048&0.094&36.588&3.217&9.866&0.15&6.02&0.176\\
pascal2&39.684&1.505&9.321&0.206&37.029&3.488&10.026&0.169&6.262&0.204\\
