tool,script,language,grammar,string,length,algorithm,result,Runs,TParseMin,TParseMax,TParseMean,TParseBestFiveMean,,Results...
art.jar,gllHashPool.art,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/view_ite.tok,24515,GLLHashPool,accept,30,225.003,298.123,234.824,225.874,***,225.003,225.163,225.187,226.833,227.185,227.224,227.347,228.604,228.612,229.258,229.477,229.726,229.773,229.895,230.137,230.34,231.759,233.048,233.551,234.015,234.45,235.589,236.222,237.042,238.56,238.973,239.186,241.193,263.255,298.123,
art.jar,gllHashPool.art,c,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,79797,GLLHashPool,accept,30,1649.236,1904.074,1742.359,1684.130,***,1649.236,1679.573,1693.917,1698.034,1699.89,1702.722,1707.166,1712.184,1712.194,1715.798,1716.393,1721.401,1722.796,1723.984,1724.882,1727.737,1729.934,1730.246,1734.955,1735.173,1740.101,1751.879,1751.953,1759.992,1773.479,1780.28,1801.204,1869.891,1899.698,1904.074,
art.jar,gllHashPool.art,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/treeview.tok,24234,GLLHashPool,accept,30,221.637,287.874,233.713,223.430,***,221.637,223.16,223.597,224.303,224.451,224.948,224.976,226.567,226.933,227.33,228.082,228.234,228.658,229.426,230.074,230.627,230.751,231.146,231.294,231.556,234.063,236.405,237.172,238.134,239.294,241.289,244.66,247.683,257.081,287.874,
art.jar,earleyIndexedPool.artv3,c,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,79797,ARTEarleyIndexedPool,accept,30,760.484,1247.525,854.381,767.472,***,760.484,762.903,765.349,773.93,774.692,775.391,776.305,782.323,782.909,783.987,785.732,787.922,788.932,790.793,812.343,826.846,832.335,860.852,865.302,875.649,886.369,888.9,903.108,925.279,928.056,928.312,974.689,979.731,1004.493,1247.525,
art.jar,earleyTableIndexedPool.artv3,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/quad.tok,1417,ARTEarleyTableIndexedPool,accept,30,24.729,40.047,30.095,25.430,***,24.729,24.837,25.132,25.824,26.63,27.73,27.892,27.905,28.001,28.351,28.397,28.479,29.335,29.515,29.855,30.302,30.392,30.635,30.789,31.178,31.26,31.317,31.327,31.796,32.385,33.16,33.386,33.923,38.345,40.047,
art.jar,gllbaseLine.art,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/quad.tok,1417,GLLBaseLine,accept,30,3.928,5.834, 4.190, 3.975,***,3.928,3.95,3.99,3.998,4.008,4.009,4.015,4.029,4.035,4.054,4.059,4.062,4.064,4.071,4.102,4.109,4.125,4.128,4.155,4.172,4.192,4.222,4.306,4.315,4.32,4.326,4.344,4.351,4.419,5.834,
art.jar,earleyIndexedPool.artv3,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/treeview.tok,24234,ARTEarleyIndexedPool,accept,30,87.125,105.43,93.212,88.702,***,87.125,88.388,88.52,88.931,90.545,90.619,90.695,90.764,91.07,91.56,91.589,91.739,92.181,92.224,92.346,92.931,93.026,93.029,93.065,93.135,93.287,94.208,94.613,94.85,95.155,96.61,96.648,99.669,102.406,105.43,
art.jar,earleyIndexedPool.artv3,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/view_ite.tok,24515,ARTEarleyIndexedPool,accept,30,87.794,101.129,94.305,90.640,***,87.794,90.432,91.47,91.69,91.816,91.964,92.006,92.226,92.911,93.021,93.122,93.223,93.44,93.518,93.723,93.913,94.162,94.528,94.986,95.04,95.079,95.205,95.232,95.408,96.74,96.902,98.584,99.465,100.407,101.129,
art.jar,earleyIndexedPool.artv3,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/quad.tok,1417,ARTEarleyIndexedPool,accept,30,16.325,22.158,17.863,16.389,***,16.325,16.357,16.365,16.399,16.499,16.909,16.913,17.074,17.087,17.137,17.173,17.33,17.45,17.542,17.547,17.576,17.58,17.609,17.935,17.942,17.957,18.121,18.19,18.486,19.002,19.169,19.684,19.935,20.449,22.158,
art.jar,gllbaseLine.art,c,ansi_c/tok/ansi_c.art,rhul/tok/rdp_full.tok,79797,GLLBaseLine,accept,30,9569.74,10825.948,9950.967,9642.043,***,9569.74,9590.706,9671.268,9677.145,9701.354,9707.568,9707.925,9714.142,9722.368,9770.587,9771.238,9796.595,9802.211,9826.009,9832.223,9832.745,9919.914,9923.813,9933.557,9951.373,9979.633,10012.236,10030.027,10196.143,10263.059,10378.617,10396.455,10402.708,10621.705,10825.948,
art.jar,gllHashPool.art,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/quad.tok,1417,GLLHashPool,accept,30,165.91,218.551,174.395,166.950,***,165.91,167.025,167.186,167.25,167.378,168.21,168.682,168.916,168.957,170.101,170.458,170.638,171.238,171.335,172.113,172.677,172.765,172.875,173.012,173.022,173.389,174.467,175.764,175.959,176.411,176.598,178.581,179.96,202.414,218.551,
art.jar,gllbaseLine.art,pascal,iso_pascal_7185/tok/pascal.art,rhul/tok/treeview.tok,24234,GLLBaseLine,accept,30,139.58,167.291,153.455,143.505,***,139.58,142.224,144.595,144.967,146.157,146.486,147.942,148.794,149.099,150.623,150.847,152.594,153.271,153.975,154.123,154.327,154.607,154.826,154.978,155.15,155.41,155.843,156.795,157.009,157.534,160.811,162.459,164.551,166.777,167.291,
